baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000008382	703.333742920344	0.727708139331052	0.249073321880883	2.92166231949591	0.00348168798920045	0.0173736631931328
ENSG00000008394	294.352331361394	-0.156713654213455	0.261298898754625	-0.599748621063339	0.548673779425857	0.667163591435831
ENSG00000008405	1385.6967484951	-0.216246402025206	0.0956651368535149	-2.26045149923664	0.0237932433423226	0.0654490550134326
ENSG00000008441	480.738899189552	0.703453279101107	0.287772051888785	2.44448088160059	0.014506076892852	0.0462152152958683
ENSG00000008513	1356.46846835078	0.106177991197157	0.115106209679912	0.922434953704207	0.35630174455924	0.489166405251028
ENSG00000008710	2886.30496576675	1.29152745260617	0.4070564065497	3.17284639628556	0.00150952365204586	0.010022530108608
ENSG00000008735	4591.50528217264	0.660416235064381	0.223303843736118	2.95747813389548	0.00310166746901949	0.0160441975766336
ENSG00000008838	3051.87427114593	0.269411133848657	0.141328630319669	1.9062742859623	0.0566146286146769	0.125125440734119
ENSG00000008853	4724.8449242574	0.32945120067728	0.126152994180039	2.6115210567821	0.00901404366401429	0.0329288886698498
ENSG00000008869	3588.61750148595	-0.280354338739041	0.0946682259093317	-2.96144071620767	0.00306203435942485	0.0159091057178277
ENSG00000008952	8768.47504498624	-0.265601396616777	0.101171262567839	-2.62526521737021	0.00865814972702981	0.0320492182400656
ENSG00000008988	10600.4714368088	-0.0968845201862974	0.0583675063852667	-1.65990507709532	0.0969335499385113	0.186170320885897
ENSG00000009307	20932.3191537245	-0.253946506015709	0.0793922722323016	-3.19863002878494	0.00138082247757126	0.00940864065600805
ENSG00000009335	3275.819790577	-0.0925635600603719	0.150296001298189	-0.615875068270941	0.537976977586057	0.657983329742495
ENSG00000009413	8970.75659709277	-0.0711364015678373	0.0877632857447524	-0.810548522245713	0.417624989317881	0.549372814988451
ENSG00000009694	26492.6447529167	-0.305000550624927	0.149269331416081	-2.0432901235067	0.0410237267119901	0.0978078535723274
ENSG00000009780	398.802008169047	-0.0775540976929438	0.143711702855865	-0.539650537512078	0.589438057080952	0.70092466147136
ENSG00000009830	1246.9230264532	0.239579380406404	0.182725043827049	1.31114693086717	0.189808127727674	0.307497387944901
ENSG00000009844	5193.35698927966	-0.457797358416029	0.104710595277428	-4.3720251728405	1.23099327982801e-05	0.000429821820206613
ENSG00000009950	109.649260977035	0.700722152814408	0.292617850232588	2.39466646432347	0.0166354902187606	0.0505919883988484
ENSG00000009954	5860.8784759393	-0.141553337565108	0.0924925563973948	-1.53042950782897	0.125910449681524	0.226673711838297
ENSG00000010017	4060.14116452343	-0.189231646623782	0.0798032518061096	-2.37122726632168	0.017729125870153	0.0530118821195713
ENSG00000010072	431.617227172005	0.042310989378335	0.121292810386671	0.3488334489361	0.7272143502512	0.812401066088659
ENSG00000010165	781.963194129463	-0.0253759448293854	0.145717744868076	-0.174144506918901	0.86175189608361	0.907662806097891
ENSG00000010219	777.739144353317	-0.0868791646111575	0.0777517925590807	-1.11739114625738	0.263827119081249	0.390925216717584
ENSG00000010244	6713.1609909236	-0.226945177610892	0.0833434349805859	-2.72301204844457	0.0064689698611258	0.0264730464795725
ENSG00000010256	4183.43196464125	-0.0237903084898355	0.088030577761167	-0.270250509480697	0.786967536836406	0.855390906775571
ENSG00000010270	5041.79553475895	-0.310758628908557	0.0846467130812226	-3.67124271689521	0.000241373980043245	0.00316687538058759
ENSG00000010278	820.666497136852	-0.247750427422758	0.137297581725149	-1.80447772138275	0.0711564486202572	0.147610427472835
ENSG00000010292	1011.81031984073	0.2758040451204	0.0930315471355568	2.96462924257859	0.00303047917389219	0.0158185282098391
ENSG00000010295	447.096195762971	0.732558355389042	0.19069930991241	3.84143160101372	0.000122318822344968	0.00200112793845416
ENSG00000010310	551.833211126527	0.721708046792277	0.144473197138355	4.99544594490514	5.86999646637638e-07	6.57287793980714e-05
ENSG00000010318	319.123412521394	-0.0873959899713879	0.157885278562245	-0.553541094947193	0.579892948767926	0.692427791096395
ENSG00000010322	10276.7379752607	0.303512091559963	0.104568595397193	2.90251667249718	0.00370177455094419	0.0180421574642454
ENSG00000010361	315.630663856241	0.557160798463012	0.182628914301761	3.05078087220299	0.00228247086767227	0.0131355844484693
ENSG00000010404	34297.6807710119	-0.0381065665503154	0.0653610546891336	-0.583016396102474	0.559882262674591	0.676530984179883
ENSG00000010539	648.832808703606	-0.0966744037399849	0.116793757027541	-0.827736055422791	0.407819995210168	0.540142134983672
ENSG00000010626	557.746421641368	0.19775473214195	0.13886728848024	1.42405554473031	0.154430393781906	0.264490557071885
ENSG00000010803	2888.96132894277	0.0806857116333531	0.0791690596952057	1.01915712961587	0.308128375581423	0.438654041037604
ENSG00000010810	7678.77617029017	-0.15815264753429	0.0608217843693255	-2.60026319803356	0.00931522847181078	0.0337388603346489
ENSG00000010818	5163.01923721347	-0.0119897088820913	0.088838558786556	-0.134960641481115	0.892642993103453	0.928603222602975
