logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000127957	0.546368331294348	3.58766318780118	3.32699522504682	0.00284875276361789	0.312618480580794	-1.65404895303434
ENSG00000261253	1.47361503990894	2.94842589024178	3.3939141169484	0.00241922410944634	0.300159778387392	-1.66186044270773
ENSG00000163737	1.56849060932699	6.39949354370674	3.28402865558575	0.00316263740946742	0.332541168347762	-1.66435504028076
ENSG00000166197	-0.483248911581724	6.38791718139389	-3.28854539569756	0.00312812600631973	0.331957890355838	-1.66968871351888
ENSG00000177324	1.8381229896638	2.03177942933828	3.48649050220009	0.00192737059145342	0.294081624353305	-1.68392290383752
ENSG00000198915	1.11197903301706	2.42420959020122	3.41289218644893	0.00230934003942042	0.294081624353305	-1.68980068796271
ENSG00000283056	-0.866251768319625	1.3407365035071	-3.43698891907665	0.00217680084335375	0.294081624353305	-1.6963719575289
ENSG00000161714	-1.09944317295516	1.74002920776988	-3.38833094299273	0.00245250813379018	0.300159778387392	-1.70093642786239
ENSG00000072422	1.64589786470426	2.46435508125504	3.42182691803508	0.0022593043910659	0.294081624353305	-1.70481358710559
ENSG00000171552	0.612215711790491	4.3085952815935	3.27004413523181	0.00327184499350476	0.337825364599622	-1.71317647054489
ENSG00000182732	1.49039945830447	2.3308934953172	3.41988405144576	0.00227009408118715	0.294081624353305	-1.71734145414695
ENSG00000104998	-0.409360481432558	7.92029520211674	-3.27047661681582	0.00326841359856977	0.337825364599622	-1.71862104258064
ENSG00000006194	-0.307602439410745	6.34436863819352	-3.26329561532763	0.00332584311339197	0.339457053324382	-1.72147846853226
ENSG00000162367	1.99250626809507	2.31758099440596	3.44158434844277	0.00215237980937763	0.294081624353305	-1.72433310489214
ENSG00000183785	1.44871803079525	4.85496678950357	3.26069456829996	0.00334688482904242	0.339457053324382	-1.72539836383233
ENSG00000110446	-0.590084088767789	4.7300404863232	-3.24135147149428	0.00350745718399829	0.347314556220561	-1.74938907425602
ENSG00000251301	1.52955861713295	2.42069055802557	3.37788233417784	0.00251599803533259	0.303325457693125	-1.77612598317206
ENSG00000149485	-0.655591327024116	4.86718046471374	-3.22355952150067	0.00366171395601919	0.347314556220561	-1.78520694400688
ENSG00000134317	1.2287482246816	1.80914347962633	3.41745388802467	0.00228366061079006	0.294081624353305	-1.78724319036344
ENSG00000198804	0.871988125479716	10.6615088951269	3.22870629534441	0.0036164295717545	0.347314556220561	-1.79948164427815
ENSG00000182158	0.548888121083941	3.63921585030025	3.2438949627852	0.00348592503718492	0.347314556220561	-1.80426704532939
ENSG00000203705	0.500242720498612	4.24344362706482	3.21750895382726	0.00371565150674512	0.347314556220561	-1.81544139259674
ENSG00000136003	0.316178970992969	7.41247182129217	3.22348199960103	0.00366240021215532	0.347314556220561	-1.81652472228001
ENSG00000158769	0.59434809460311	5.56437244366039	3.20658653155117	0.00381496890564114	0.347314556220561	-1.82086062915697
ENSG00000166707	1.05943957303063	2.37366669089625	3.33606024406036	0.00278650134049956	0.312241147838671	-1.82225941799901
ENSG00000121766	0.382671511806162	5.69188768114048	3.20596186088636	0.00382072588230276	0.347314556220561	-1.82470869334175
ENSG00000130726	-0.590966920439877	7.41836786721224	-3.2164777349894	0.00372492051854529	0.347314556220561	-1.83297249228144
ENSG00000112659	-0.561101404341372	4.49661716650046	-3.19731977375826	0.00390123760005456	0.347314556220561	-1.8394377415576
ENSG00000148444	0.47268783397431	5.71725186483491	3.19796953241689	0.00389512777726682	0.347314556220561	-1.8408340281076
ENSG00000150093	0.488783062537383	8.00414820297972	3.20842689681299	0.00379805672599063	0.347314556220561	-1.85044040938497
ENSG00000150681	1.20718835796754	6.10422175319612	3.19009201671953	0.0039698287117087	0.347314556220561	-1.8573349398935
ENSG00000182557	-0.559801473729766	3.80006588323187	-3.19263816093794	0.00394553414315692	0.347314556220561	-1.86450455464359
ENSG00000197415	1.54414130257088	1.60048549384949	3.38678067984618	0.00246182873819168	0.300159778387392	-1.87250915430455
ENSG00000114867	-0.427638380763257	6.40518242748576	-3.18127287462999	0.00405509952236062	0.349439816735151	-1.89606316490143
ENSG00000188428	0.383882853823083	4.41131129335721	3.17074188742982	0.00415923808636616	0.353286650512919	-1.8991768918176
ENSG00000172939	-0.661480495341467	4.40522775144592	-3.16656506610018	0.00420125211508555	0.353286650512919	-1.90106148199462
ENSG00000065534	1.44749739753689	5.4830673644664	3.1626596150245	0.00424090647358625	0.353286650512919	-1.90792161946819
ENSG00000005249	1.66280736163525	5.64623135973161	3.15838807632909	0.00428469107593541	0.353286650512919	-1.91639272573805
ENSG00000274012	-1.19852158012782	2.60126397661224	-3.19177440829482	0.00395375969091495	0.347314556220561	-1.93273529744688
