logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000137274	-0.336764414545781	3.55600988445428	-5.11037534919951	1.2526989007429e-06	8.98923882979253e-05	5.16430623847062
ENSG00000150760	0.548601479631965	6.41158764161744	5.11146445432268	1.24680207291812e-06	8.98923882979253e-05	5.16077964768293
ENSG00000055070	0.442225460572049	5.46589366296388	5.10828578869391	1.26408873076903e-06	9.02469061716891e-05	5.14065826767952
ENSG00000144043	0.337344150226315	5.30227067203286	5.10669702348617	1.27281625797539e-06	9.03601776788216e-05	5.13391192656571
ENSG00000185010	-0.440370951210744	3.79024742753424	-5.10286627333213	1.29410169684318e-06	9.09968092659629e-05	5.13037430628613
ENSG00000105856	0.427118783882588	5.37789829927515	5.1056517203843	1.27859037950451e-06	9.03601776788216e-05	5.12983323734418
ENSG00000171772	-0.836072161929587	2.90323035958301	-5.09694097011749	1.32771000349801e-06	9.16266959705358e-05	5.113706249081
ENSG00000072786	0.571817243793042	3.15196065205565	5.09533010102956	1.33699285069228e-06	9.1708534116358e-05	5.10616933028381
ENSG00000173757	0.337926418433202	5.88602575458349	5.09667267563106	1.32925171743149e-06	9.16266959705358e-05	5.09633861518298
ENSG00000067955	0.519248686119935	5.06552778391713	5.09674100112047	1.32885892988689e-06	9.16266959705358e-05	5.09465578712161
ENSG00000263878	-0.742715976831223	1.52014910132143	-5.09962000760191	1.31241052512962e-06	9.16266959705358e-05	5.09000069230142
ENSG00000111961	0.511538839588725	6.94932387866183	5.0806416031503	1.4246053694573e-06	9.72414777308101e-05	5.04145653132763
ENSG00000167895	0.835390369974204	3.0452688882624	5.06870964501666	1.49986849064024e-06	0.000101849870333404	4.99674528715538
ENSG00000137821	-0.577979374732851	3.95238403273754	-5.06580700164488	1.51875488579992e-06	0.000101849870333404	4.97726054158782
ENSG00000197044	-0.687604754519511	3.01937794350196	-5.05989791823543	1.55792116505985e-06	0.000101849870333404	4.9648963125345
ENSG00000120265	-0.511055563317092	6.47968731639346	-5.06142290357208	1.54772021527765e-06	0.000101849870333404	4.96402493801165
ENSG00000014641	-0.787881235666901	7.24718241023108	-5.05920107534103	1.56260425341096e-06	0.000101849870333404	4.96153475876251
ENSG00000163449	-0.453880616195382	1.9274623684099	-5.06146153649523	1.5474626378155e-06	0.000101849870333404	4.9522791886177
ENSG00000172500	-0.357921482027528	4.80867993023532	-5.06050908930933	1.55382507737146e-06	0.000101849870333404	4.94737156339528
ENSG00000155906	-0.372031575296716	2.9212275805681	-5.05529286124342	1.58912419957747e-06	0.000101849870333404	4.94691234270946
ENSG00000171476	-0.711526337552644	6.46234590965478	-5.05493709786474	1.59155994288796e-06	0.000101849870333404	4.9387662028966
ENSG00000273611	-0.226989618338501	3.55536064385448	-5.05418418840721	1.59672674702793e-06	0.000101849870333404	4.93825960679514
ENSG00000278574	-0.227025520873564	3.55528213423483	-5.05399351464608	1.59803782515071e-06	0.000101849870333404	4.93749483552273
